country,country_code,year,co2_pc,country_code_iso3,country_name_iso3
Australia,AUS,1908,4.011904,AUS,Australia
Australia,AUS,1909,3.426841,AUS,Australia
Australia,AUS,1910,4.0903087,AUS,Australia
Australia,AUS,1911,4.429124,AUS,Australia
Australia,AUS,1912,4.719911,AUS,Australia
Australia,AUS,1913,4.973088,AUS,Australia
Australia,AUS,1914,5.3278804,AUS,Australia
Australia,AUS,1915,4.6662683,AUS,Australia
Australia,AUS,1916,4.077536,AUS,Australia
Australia,AUS,1917,4.294743,AUS,Australia
Australia,AUS,1918,4.6090527,AUS,Australia
Australia,AUS,1919,4.2898793,AUS,Australia
Australia,AUS,1920,4.987561,AUS,Australia
Australia,AUS,1921,4.4229965,AUS,Australia
Australia,AUS,1922,4.546549,AUS,Australia
Australia,AUS,1923,4.598232,AUS,Australia
Australia,AUS,1924,4.952716,AUS,Australia
Australia,AUS,1925,5.1087523,AUS,Australia
Australia,AUS,1926,5.0058236,AUS,Australia
Australia,AUS,1927,5.191625,AUS,Australia
Australia,AUS,1928,4.728035,AUS,Australia
Australia,AUS,1929,4.311229,AUS,Australia
Australia,AUS,1930,4.089757,AUS,Australia
Australia,AUS,1931,3.5166428,AUS,Australia
Australia,AUS,1932,3.556941,AUS,Australia
Australia,AUS,1933,3.7916737,AUS,Australia
Australia,AUS,1934,3.976151,AUS,Australia
Australia,AUS,1935,4.356107,AUS,Australia
Australia,AUS,1936,4.700504,AUS,Australia
Australia,AUS,1937,4.992379,AUS,Australia
Australia,AUS,1938,4.9415283,AUS,Australia
Australia,AUS,1939,5.5146127,AUS,Australia
Australia,AUS,1940,5.0727487,AUS,Australia
Australia,AUS,1941,5.571768,AUS,Australia
Australia,AUS,1942,5.86701,AUS,Australia
Australia,AUS,1943,5.6591496,AUS,Australia
Australia,AUS,1944,5.5465484,AUS,Australia
Australia,AUS,1945,5.209843,AUS,Australia
Australia,AUS,1946,5.595715,AUS,Australia
Australia,AUS,1947,5.7690525,AUS,Australia
Australia,AUS,1948,5.960746,AUS,Australia
Australia,AUS,1949,5.9889903,AUS,Australia
Australia,AUS,1950,6.804118,AUS,Australia
Australia,AUS,1951,7.2519517,AUS,Australia
Australia,AUS,1952,7.230732,AUS,Australia
Australia,AUS,1953,7.146357,AUS,Australia
Australia,AUS,1954,7.5472507,AUS,Australia
Australia,AUS,1955,7.8158345,AUS,Australia
Australia,AUS,1956,8.007866,AUS,Australia
Australia,AUS,1957,7.8303013,AUS,Australia
Australia,AUS,1958,7.913471,AUS,Australia
Australia,AUS,1959,8.257242,AUS,Australia
Australia,AUS,1960,8.505221,AUS,Australia
Australia,AUS,1961,8.28616,AUS,Australia
Australia,AUS,1962,8.490391,AUS,Australia
Australia,AUS,1963,8.796127,AUS,Australia
Australia,AUS,1964,9.304669,AUS,Australia
Australia,AUS,1965,10.002778,AUS,Australia
Australia,AUS,1966,9.983728,AUS,Australia
Australia,AUS,1967,10.35353,AUS,Australia
Australia,AUS,1968,10.703904,AUS,Australia
Australia,AUS,1969,11.115485,AUS,Australia
Austria,AUT,1807,0.053945992,AUT,Austria
Austria,AUT,1819,0.075489655,AUT,Austria
Austria,AUT,1820,0.09901921,AUT,Austria
Austria,AUT,1821,0.106077276,AUT,Austria
Austria,AUT,1822,0.10769429,AUT,Austria
Austria,AUT,1823,0.101810046,AUT,Austria
Austria,AUT,1824,0.11624328,AUT,Austria
Austria,AUT,1825,0.11673694,AUT,Austria
Austria,AUT,1826,0.13200791,AUT,Austria
Austria,AUT,1827,0.13661791,AUT,Austria
Austria,AUT,1828,0.13072197,AUT,Austria
Austria,AUT,1829,0.13528666,AUT,Austria
Austria,AUT,1830,0.13980326,AUT,Austria
Austria,AUT,1831,0.13499741,AUT,Austria
Austria,AUT,1832,0.143566,AUT,Austria
Austria,AUT,1833,0.11939268,AUT,Austria
Austria,AUT,1834,0.16247256,AUT,Austria
Austria,AUT,1835,0.17481326,AUT,Austria
Austria,AUT,1836,0.1850181,AUT,Austria
Austria,AUT,1837,0.19311765,AUT,Austria
Austria,AUT,1838,0.23100474,AUT,Austria
Austria,AUT,1839,0.2862818,AUT,Austria
Austria,AUT,1840,0.31430042,AUT,Austria
Austria,AUT,1841,0.35270458,AUT,Austria
Austria,AUT,1842,0.3876523,AUT,Austria
Austria,AUT,1843,0.3349525,AUT,Austria
Austria,AUT,1844,0.418547,AUT,Austria
Austria,AUT,1845,0.4695527,AUT,Austria
Austria,AUT,1846,0.5484367,AUT,Austria
Austria,AUT,1847,0.5365954,AUT,Austria
Austria,AUT,1848,0.5981167,AUT,Austria
Austria,AUT,1849,0.57571006,AUT,Austria
Austria,AUT,1850,0.58869374,AUT,Austria
Austria,AUT,1851,0.58663684,AUT,Austria
Austria,AUT,1852,0.7015607,AUT,Austria
Austria,AUT,1853,0.7993166,AUT,Austria
Austria,AUT,1854,0.7820265,AUT,Austria
Austria,AUT,1855,0.9046697,AUT,Austria
Austria,AUT,1856,1.0273466,AUT,Austria
Austria,AUT,1857,1.17477,AUT,Austria
Austria,AUT,1858,1.7341001,AUT,Austria
Austria,AUT,1859,1.3946497,AUT,Austria
Austria,AUT,1860,1.4518162,AUT,Austria
Austria,AUT,1861,1.496249,AUT,Austria
Austria,AUT,1862,1.4803985,AUT,Austria
Austria,AUT,1863,1.360496,AUT,Austria
Austria,AUT,1864,1.1670947,AUT,Austria
Austria,AUT,1865,1.2231227,AUT,Austria
Austria,AUT,1866,0.81592876,AUT,Austria
Austria,AUT,1867,1.108091,AUT,Austria
Austria,AUT,1868,1.3602931,AUT,Austria
Austria,AUT,1869,1.442899,AUT,Austria
Austria,AUT,1870,1.6263044,AUT,Austria
Austria,AUT,1871,2.2218096,AUT,Austria
Austria,AUT,1872,2.1736574,AUT,Austria
Austria,AUT,1873,2.309749,AUT,Austria
Austria,AUT,1874,1.9530367,AUT,Austria
Austria,AUT,1875,1.6621472,AUT,Austria
Austria,AUT,1876,1.6957643,AUT,Austria
Austria,AUT,1877,1.5132375,AUT,Austria
Austria,AUT,1878,1.4907401,AUT,Austria
Austria,AUT,1879,1.8087848,AUT,Austria
Austria,AUT,1880,4.7833023,AUT,Austria
Austria,AUT,1881,2.067934,AUT,Austria
Austria,AUT,1882,2.1065784,AUT,Austria
Austria,AUT,1883,2.3169494,AUT,Austria
Austria,AUT,1884,2.2380025,AUT,Austria
Austria,AUT,1885,2.3318892,AUT,Austria
Austria,AUT,1886,2.1814244,AUT,Austria
Austria,AUT,1887,2.330971,AUT,Austria
Austria,AUT,1888,2.2532377,AUT,Austria
Austria,AUT,1889,2.405366,AUT,Austria
Austria,AUT,1890,2.4127743,AUT,Austria
Austria,AUT,1891,2.7395053,AUT,Austria
Austria,AUT,1892,2.6253102,AUT,Austria
Austria,AUT,1893,3.1798322,AUT,Austria
Austria,AUT,1894,3.2237446,AUT,Austria
Austria,AUT,1895,3.5856636,AUT,Austria
Austria,AUT,1896,3.7107253,AUT,Austria
Austria,AUT,1897,3.9699893,AUT,Austria
Austria,AUT,1898,4.17419,AUT,Austria
Austria,AUT,1899,4.19306,AUT,Austria
Austria,AUT,1900,4.632106,AUT,Austria
Austria,AUT,1901,4.693612,AUT,Austria
Austria,AUT,1902,4.210628,AUT,Austria
Austria,AUT,1903,4.16844,AUT,Austria
Austria,AUT,1904,4.368451,AUT,Austria
Austria,AUT,1905,4.546499,AUT,Austria
Austria,AUT,1906,5.3763876,AUT,Austria
Austria,AUT,1907,6.6482067,AUT,Austria
Austria,AUT,1908,9.252338,AUT,Austria
Austria,AUT,1909,6.675106,AUT,Austria
Austria,AUT,1910,8.945361,AUT,Austria
Austria,AUT,1911,7.4583454,AUT,Austria
Austria,AUT,1912,7.843966,AUT,Austria
Austria,AUT,1913,9.276998,AUT,Austria
Austria,AUT,1914,7.571848,AUT,Austria
Austria,AUT,1915,5.402496,AUT,Austria
Austria,AUT,1916,1.3923472,AUT,Austria
Austria,AUT,1917,0.530146,AUT,Austria
Austria,AUT,1918,0.5139487,AUT,Austria
Austria,AUT,1919,0.46488458,AUT,Austria
Austria,AUT,1920,2.2398405,AUT,Austria
Austria,AUT,1921,2.9782135,AUT,Austria
Austria,AUT,1922,2.85594,AUT,Austria
Austria,AUT,1923,2.7220185,AUT,Austria
Austria,AUT,1924,3.0658693,AUT,Austria
Austria,AUT,1925,2.8875096,AUT,Austria
Austria,AUT,1926,2.8213882,AUT,Austria
Austria,AUT,1927,3.038398,AUT,Austria
Austria,AUT,1928,3.188491,AUT,Austria
Austria,AUT,1929,3.626882,AUT,Austria
Austria,AUT,1930,2.8240275,AUT,Austria
Austria,AUT,1931,2.7058377,AUT,Austria
Austria,AUT,1932,2.2655272,AUT,Austria
Austria,AUT,1933,2.124288,AUT,Austria
Austria,AUT,1934,2.0525193,AUT,Austria
Austria,AUT,1935,2.0769851,AUT,Austria
Austria,AUT,1936,2.027152,AUT,Austria
Austria,AUT,1937,2.2750432,AUT,Austria
Austria,AUT,1938,0.86247826,AUT,Austria
Austria,AUT,1939,0.9434641,AUT,Austria
Austria,AUT,1940,1.0917801,AUT,Austria
Austria,AUT,1941,1.1829128,AUT,Austria
Austria,AUT,1942,1.2643101,AUT,Austria
Austria,AUT,1943,1.4172183,AUT,Austria
Austria,AUT,1944,1.3800573,AUT,Austria
Austria,AUT,1945,0.6681169,AUT,Austria
Austria,AUT,1946,1.8625914,AUT,Austria
Austria,AUT,1947,2.5647802,AUT,Austria
Austria,AUT,1948,3.5503542,AUT,Austria
Austria,AUT,1949,3.84133,AUT,Austria
Austria,AUT,1950,3.0196173,AUT,Austria
Austria,AUT,1951,3.3652513,AUT,Austria
Austria,AUT,1952,3.1928568,AUT,Austria
Austria,AUT,1953,3.1388133,AUT,Austria
Austria,AUT,1954,3.5364168,AUT,Austria
Austria,AUT,1955,4.1905456,AUT,Austria
Austria,AUT,1956,4.0627456,AUT,Austria
Austria,AUT,1957,4.1951556,AUT,Austria
Austria,AUT,1958,4.0254416,AUT,Austria
Austria,AUT,1959,3.984241,AUT,Austria
Austria,AUT,1960,4.374001,AUT,Austria
Austria,AUT,1961,4.4962482,AUT,Austria
Austria,AUT,1962,4.756093,AUT,Austria
Austria,AUT,1963,5.1559954,AUT,Austria
Austria,AUT,1964,5.3908997,AUT,Austria
Austria,AUT,1965,5.252043,AUT,Austria
Austria,AUT,1966,5.3602834,AUT,Austria
Austria,AUT,1967,5.416796,AUT,Austria
Austria,AUT,1968,5.7090015,AUT,Austria
Austria,AUT,1969,6.0044885,AUT,Austria
Azerbaijan,AZE,1830,0.00025305743,AZE,Azerbaijan
Azerbaijan,AZE,1831,0.0003011129,AZE,Azerbaijan
Azerbaijan,AZE,1832,0.00019857717,AZE,Azerbaijan
Azerbaijan,AZE,1833,0.0002462167,AZE,Azerbaijan
Azerbaijan,AZE,1850,0.0013071466,AZE,Azerbaijan
Azerbaijan,AZE,1855,0.0037640557,AZE,Azerbaijan
Azerbaijan,AZE,1858,0.0051245587,AZE,Azerbaijan
Azerbaijan,AZE,1859,0.005379679,AZE,Azerbaijan
Azerbaijan,AZE,1860,0.0070353076,AZE,Azerbaijan
Azerbaijan,AZE,1861,0.008845265,AZE,Azerbaijan
Azerbaijan,AZE,1862,0.0078973435,AZE,Azerbaijan
Azerbaijan,AZE,1863,0.008184821,AZE,Azerbaijan
Azerbaijan,AZE,1864,0.009086063,AZE,Azerbaijan
Azerbaijan,AZE,1865,0.008595425,AZE,Azerbaijan
Azerbaijan,AZE,1866,0.026879914,AZE,Azerbaijan
Azerbaijan,AZE,1867,0.030531535,AZE,Azerbaijan
Azerbaijan,AZE,1868,0.02514076,AZE,Azerbaijan
Azerbaijan,AZE,1869,0.033754636,AZE,Azerbaijan
Azerbaijan,AZE,1870,0.036254834,AZE,Azerbaijan
Azerbaijan,AZE,1871,0.04844326,AZE,Azerbaijan
Azerbaijan,AZE,1872,0.049223095,AZE,Azerbaijan
Azerbaijan,AZE,1873,0.045725264,AZE,Azerbaijan
Azerbaijan,AZE,1874,0.054933105,AZE,Azerbaijan
Azerbaijan,AZE,1875,0.062578544,AZE,Azerbaijan
Azerbaijan,AZE,1876,0.07689737,AZE,Azerbaijan
Azerbaijan,AZE,1877,0.07767275,AZE,Azerbaijan
Azerbaijan,AZE,1878,0.1004697,AZE,Azerbaijan
Azerbaijan,AZE,1879,0.10203491,AZE,Azerbaijan
Azerbaijan,AZE,1880,0.118469894,AZE,Azerbaijan
Azerbaijan,AZE,1881,0.123503245,AZE,Azerbaijan
Azerbaijan,AZE,1882,0.12875399,AZE,Azerbaijan
Azerbaijan,AZE,1883,0.14504454,AZE,Azerbaijan
Azerbaijan,AZE,1884,0.1457558,AZE,Azerbaijan
Azerbaijan,AZE,1885,0.1571349,AZE,Azerbaijan
Azerbaijan,AZE,1886,0.15951042,AZE,Azerbaijan
Azerbaijan,AZE,1887,0.16706064,AZE,Azerbaijan
Azerbaijan,AZE,1888,0.17247371,AZE,Azerbaijan
Azerbaijan,AZE,1889,0.18435803,AZE,Azerbaijan
Azerbaijan,AZE,1890,0.20664398,AZE,Azerbaijan
Azerbaijan,AZE,1891,0.22519471,AZE,Azerbaijan
Azerbaijan,AZE,1892,0.23593369,AZE,Azerbaijan
Azerbaijan,AZE,1893,0.27371138,AZE,Azerbaijan
Azerbaijan,AZE,1894,0.27592075,AZE,Azerbaijan
Azerbaijan,AZE,1895,0.3137978,AZE,Azerbaijan
Azerbaijan,AZE,1896,0.31617826,AZE,Azerbaijan
Azerbaijan,AZE,1897,0.36182958,AZE,Azerbaijan
Azerbaijan,AZE,1898,0.40165532,AZE,Azerbaijan
Azerbaijan,AZE,1899,0.46119058,AZE,Azerbaijan
Azerbaijan,AZE,1900,0.5170988,AZE,Azerbaijan
Azerbaijan,AZE,1901,0.5254491,AZE,Azerbaijan
Azerbaijan,AZE,1902,0.5023139,AZE,Azerbaijan
Azerbaijan,AZE,1903,0.48633778,AZE,Azerbaijan
Azerbaijan,AZE,1904,0.53556293,AZE,Azerbaijan
Azerbaijan,AZE,1905,0.47317252,AZE,Azerbaijan
Azerbaijan,AZE,1906,0.534196,AZE,Azerbaijan
Azerbaijan,AZE,1907,0.5922364,AZE,Azerbaijan
Azerbaijan,AZE,1908,0.5897842,AZE,Azerbaijan
Azerbaijan,AZE,1909,0.6162313,AZE,Azerbaijan
Azerbaijan,AZE,1910,0.59816605,AZE,Azerbaijan
Azerbaijan,AZE,1911,0.613836,AZE,Azerbaijan
Azerbaijan,AZE,1912,0.68824273,AZE,Azerbaijan
Azerbaijan,AZE,1913,0.74001986,AZE,Azerbaijan
Azerbaijan,AZE,1914,0.6610686,AZE,Azerbaijan
Azerbaijan,AZE,1915,0.60058063,AZE,Azerbaijan
Azerbaijan,AZE,1916,0.63358504,AZE,Azerbaijan
Azerbaijan,AZE,1917,0.57715654,AZE,Azerbaijan
Azerbaijan,AZE,1918,0.2280801,AZE,Azerbaijan
Azerbaijan,AZE,1919,0.19304307,AZE,Azerbaijan
Azerbaijan,AZE,1920,0.17443113,AZE,Azerbaijan
Azerbaijan,AZE,1921,0.18744752,AZE,Azerbaijan
Azerbaijan,AZE,1922,0.22652517,AZE,Azerbaijan
Azerbaijan,AZE,1923,0.24795517,AZE,Azerbaijan
Azerbaijan,AZE,1924,0.2927293,AZE,Azerbaijan
Azerbaijan,AZE,1925,0.2862921,AZE,Azerbaijan
Azerbaijan,AZE,1926,0.41103706,AZE,Azerbaijan
Azerbaijan,AZE,1927,0.5063828,AZE,Azerbaijan
Azerbaijan,AZE,1928,0.5526245,AZE,Azerbaijan
Azerbaijan,AZE,1929,0.59002745,AZE,Azerbaijan
Azerbaijan,AZE,1930,0.7976741,AZE,Azerbaijan
Azerbaijan,AZE,1931,0.95015144,AZE,Azerbaijan
Azerbaijan,AZE,1932,1.0595678,AZE,Azerbaijan
Azerbaijan,AZE,1933,1.1744281,AZE,Azerbaijan
Azerbaijan,AZE,1934,1.4065703,AZE,Azerbaijan
Azerbaijan,AZE,1935,1.5757419,AZE,Azerbaijan
Azerbaijan,AZE,1936,1.7879701,AZE,Azerbaijan
Azerbaijan,AZE,1937,1.8132867,AZE,Azerbaijan
Azerbaijan,AZE,1938,1.8966109,AZE,Azerbaijan
Azerbaijan,AZE,1939,1.9024522,AZE,Azerbaijan
Azerbaijan,AZE,1940,2.2595341,AZE,Azerbaijan
Azerbaijan,AZE,1941,1.9671491,AZE,Azerbaijan
Azerbaijan,AZE,1942,1.0669684,AZE,Azerbaijan
Azerbaijan,AZE,1943,1.1034242,AZE,Azerbaijan
Azerbaijan,AZE,1944,1.5856199,AZE,Azerbaijan
Azerbaijan,AZE,1945,1.6576284,AZE,Azerbaijan
Azerbaijan,AZE,1946,1.8418962,AZE,Azerbaijan
Azerbaijan,AZE,1947,2.1958175,AZE,Azerbaijan
Azerbaijan,AZE,1948,2.3120494,AZE,Azerbaijan
Azerbaijan,AZE,1949,2.5924594,AZE,Azerbaijan
Azerbaijan,AZE,1950,2.8603518,AZE,Azerbaijan
Azerbaijan,AZE,1951,3.043634,AZE,Azerbaijan
Azerbaijan,AZE,1952,3.1991549,AZE,Azerbaijan
Azerbaijan,AZE,1953,3.317196,AZE,Azerbaijan
Azerbaijan,AZE,1954,3.5433085,AZE,Azerbaijan
Azerbaijan,AZE,1955,3.925872,AZE,Azerbaijan
Azerbaijan,AZE,1956,4.2031307,AZE,Azerbaijan
Azerbaijan,AZE,1957,4.481704,AZE,Azerbaijan
Azerbaijan,AZE,1958,4.6549044,AZE,Azerbaijan
Azerbaijan,AZE,1959,4.753071,AZE,Azerbaijan
Azerbaijan,AZE,1960,4.80155,AZE,Azerbaijan
Azerbaijan,AZE,1961,4.804343,AZE,Azerbaijan
Azerbaijan,AZE,1962,4.89262,AZE,Azerbaijan
Azerbaijan,AZE,1963,5.0926094,AZE,Azerbaijan
Azerbaijan,AZE,1964,5.261767,AZE,Azerbaijan
Azerbaijan,AZE,1965,5.4308586,AZE,Azerbaijan
Azerbaijan,AZE,1966,5.5898547,AZE,Azerbaijan
Azerbaijan,AZE,1967,5.710019,AZE,Azerbaijan
Azerbaijan,AZE,1968,5.7452683,AZE,Azerbaijan
Azerbaijan,AZE,1969,5.8619585,AZE,Azerbaijan
Bahamas,BHS,1950,0.6581642,BHS,Bahamas
Bahamas,BHS,1951,0.7795468,BHS,Bahamas
Bahamas,BHS,1952,0.89288074,BHS,Bahamas
Bahamas,BHS,1953,0.9133533,BHS,Bahamas
Bahamas,BHS,1954,0.92769706,BHS,Bahamas
Bahamas,BHS,1955,1.3652285,BHS,Bahamas
Bahamas,BHS,1956,1.4277277,BHS,Bahamas
Bahamas,BHS,1957,1.731893,BHS,Bahamas
Bahamas,BHS,1958,1.693624,BHS,Bahamas
Bahamas,BHS,1959,2.3451397,BHS,Bahamas
Bahamas,BHS,1960,3.5276804,BHS,Bahamas
Bahamas,BHS,1961,4.4671593,BHS,Bahamas
Bahamas,BHS,1962,5.645389,BHS,Bahamas
Bahamas,BHS,1963,5.2343245,BHS,Bahamas
Bahamas,BHS,1964,7.6625643,BHS,Bahamas
Bahamas,BHS,1965,8.889538,BHS,Bahamas
Bahamas,BHS,1966,7.049611,BHS,Bahamas
Bahamas,BHS,1967,10.481923,BHS,Bahamas
Bahamas,BHS,1968,9.569058,BHS,Bahamas
Bahamas,BHS,1969,9.779969,BHS,Bahamas
Bahrain,BHR,1933,0.091749094,BHR,Bahrain
Bahrain,BHR,1934,1.00924,BHR,Bahrain
Bahrain,BHR,1935,4.4345393,BHR,Bahrain
Bahrain,BHR,1936,16.270172,BHR,Bahrain
Bahrain,BHR,1937,27.157732,BHR,Bahrain
Bahrain,BHR,1938,29.023296,BHR,Bahrain
Bahrain,BHR,1939,26.599966,BHR,Bahrain
Bahrain,BHR,1940,24.837559,BHR,Bahrain
Bahrain,BHR,1941,23.919178,BHR,Bahrain
Bahrain,BHR,1942,22.028612,BHR,Bahrain
Bahrain,BHR,1943,23.334225,BHR,Bahrain
Bahrain,BHR,1944,23.934896,BHR,Bahrain
Bahrain,BHR,1945,26.13503,BHR,Bahrain
Bahrain,BHR,1946,28.793528,BHR,Bahrain
Bahrain,BHR,1947,33.99776,BHR,Bahrain
Bahrain,BHR,1948,39.564407,BHR,Bahrain
Bahrain,BHR,1949,39.74093,BHR,Bahrain
Bahrain,BHR,1950,11.778538,BHR,Bahrain
Bahrain,BHR,1951,9.739194,BHR,Bahrain
Bahrain,BHR,1952,10.332653,BHR,Bahrain
Bahrain,BHR,1953,7.762591,BHR,Bahrain
Bahrain,BHR,1954,7.8765984,BHR,Bahrain
Bahrain,BHR,1955,10.237175,BHR,Bahrain
Bahrain,BHR,1956,7.434824,BHR,Bahrain
Bahrain,BHR,1957,5.1288977,BHR,Bahrain
Bahrain,BHR,1958,8.439358,BHR,Bahrain
Bahrain,BHR,1959,8.253135,BHR,Bahrain
Bahrain,BHR,1960,3.4760287,BHR,Bahrain
Bahrain,BHR,1961,10.2676525,BHR,Bahrain
Bahrain,BHR,1962,8.865785,BHR,Bahrain
Bahrain,BHR,1963,6.4042206,BHR,Bahrain
Bahrain,BHR,1964,8.241779,BHR,Bahrain
Bahrain,BHR,1965,6.110406,BHR,Bahrain
Bahrain,BHR,1966,3.1246831,BHR,Bahrain
Bahrain,BHR,1967,4.6869535,BHR,Bahrain
Bahrain,BHR,1968,5.027942,BHR,Bahrain
Bahrain,BHR,1969,5.714707,BHR,Bahrain
Bangladesh,BGD,1946,0.0030758297,BGD,Bangladesh
Bangladesh,BGD,1947,0.0031542254,BGD,Bangladesh
Bangladesh,BGD,1948,0.0034520244,BGD,Bangladesh
Bangladesh,BGD,1949,0.0048474493,BGD,Bangladesh
Bangladesh,BGD,1950,0.024099581,BGD,Bangladesh
Bangladesh,BGD,1951,0.02918195,BGD,Bangladesh
Bangladesh,BGD,1952,0.030192725,BGD,Bangladesh
Bangladesh,BGD,1953,0.030096715,BGD,Bangladesh
Bangladesh,BGD,1954,0.029918756,BGD,Bangladesh
Bangladesh,BGD,1955,0.030136786,BGD,Bangladesh
Bangladesh,BGD,1956,0.03488019,BGD,Bangladesh
Bangladesh,BGD,1957,0.03517823,BGD,Bangladesh
Bangladesh,BGD,1958,0.038552355,BGD,Bangladesh
Bangladesh,BGD,1959,0.036477845,BGD,Bangladesh
Bangladesh,BGD,1960,0.042677253,BGD,Bangladesh
Bangladesh,BGD,1961,0.042963706,BGD,Bangladesh
Bangladesh,BGD,1962,0.045858294,BGD,Bangladesh
Bangladesh,BGD,1963,0.05120383,BGD,Bangladesh
Bangladesh,BGD,1964,0.051129173,BGD,Bangladesh
Bangladesh,BGD,1965,0.05210642,BGD,Bangladesh
Bangladesh,BGD,1966,0.051505167,BGD,Bangladesh
Bangladesh,BGD,1967,0.053079713,BGD,Bangladesh
Bangladesh,BGD,1968,0.05910056,BGD,Bangladesh
Bangladesh,BGD,1969,0.055715512,BGD,Bangladesh
Barbados,BRB,1928,0.021526476,BRB,Barbados
Barbados,BRB,1929,0.021303687,BRB,Barbados
Barbados,BRB,1930,0.042161223,BRB,Barbados
Barbados,BRB,1931,0.020857409,BRB,Barbados
Barbados,BRB,1932,0.020634232,BRB,Barbados
Barbados,BRB,1933,0.020410892,BRB,Barbados
Barbados,BRB,1934,0.020189997,BRB,Barbados
Barbados,BRB,1939,0.019131262,BRB,Barbados
Barbados,BRB,1947,0.017854705,BRB,Barbados
Barbados,BRB,1948,0.017708097,BRB,Barbados
Barbados,BRB,1949,0.017557226,BRB,Barbados
Barbados,BRB,1950,0.34907207,BRB,Barbados
Barbados,BRB,1951,0.5150649,BRB,Barbados
Barbados,BRB,1952,0.40613902,BRB,Barbados
Barbados,BRB,1953,0.5013592,BRB,Barbados
Barbados,BRB,1954,0.5126372,BRB,Barbados
Barbados,BRB,1955,0.574305,BRB,Barbados
Barbados,BRB,1956,0.57117665,BRB,Barbados
Barbados,BRB,1957,0.60038173,BRB,Barbados
Barbados,BRB,1958,0.66100514,BRB,Barbados
Barbados,BRB,1959,0.656605,BRB,Barbados
Barbados,BRB,1960,0.7458088,BRB,Barbados
Barbados,BRB,1961,0.832888,BRB,Barbados
Barbados,BRB,1962,1.1058851,BRB,Barbados
Barbados,BRB,1963,0.8020003,BRB,Barbados
Barbados,BRB,1964,0.7481633,BRB,Barbados
Barbados,BRB,1965,0.8463953,BRB,Barbados
Barbados,BRB,1966,1.0916779,BRB,Barbados
Barbados,BRB,1967,1.364182,BRB,Barbados
Barbados,BRB,1968,1.7689517,BRB,Barbados
Barbados,BRB,1969,1.9241923,BRB,Barbados
Belarus,BLR,1830,0.00019801912,BLR,Belarus
Belarus,BLR,1831,0.00023538538,BLR,Belarus
Belarus,BLR,1832,0.0001556235,BLR,Belarus
Belarus,BLR,1833,0.00019266624,BLR,Belarus
Belarus,BLR,1850,0.001022652,BLR,Belarus
Belarus,BLR,1855,0.0029566959,BLR,Belarus
Belarus,BLR,1858,0.004034943,BLR,Belarus
Belarus,BLR,1859,0.004239072,BLR,Belarus
Belarus,BLR,1860,0.0055486425,BLR,Belarus
Belarus,BLR,1861,0.006981269,BLR,Belarus
Belarus,BLR,1862,0.0062384317,BLR,Belarus
Belarus,BLR,1863,0.006470811,BLR,Belarus
Belarus,BLR,1864,0.00718896,BLR,Belarus
Belarus,BLR,1865,0.006806298,BLR,Belarus
Belarus,BLR,1866,0.021301737,BLR,Belarus
Belarus,BLR,1867,0.024214257,BLR,Belarus
Belarus,BLR,1868,0.019954892,BLR,Belarus
Belarus,BLR,1869,0.02681318,BLR,Belarus
Belarus,BLR,1870,0.028822388,BLR,Belarus
Belarus,BLR,1871,0.038543146,BLR,Belarus
Belarus,BLR,1872,0.039194528,BLR,Belarus
Belarus,BLR,1873,0.03643821,BLR,Belarus
Belarus,BLR,1874,0.043810137,BLR,Belarus
Belarus,BLR,1875,0.04994736,BLR,Belarus
Belarus,BLR,1876,0.061424088,BLR,Belarus
Belarus,BLR,1877,0.062092043,BLR,Belarus
Belarus,BLR,1878,0.08037952,BLR,Belarus
Belarus,BLR,1879,0.08169545,BLR,Belarus
Belarus,BLR,1880,0.09492912,BLR,Belarus
Belarus,BLR,1881,0.099039435,BLR,Belarus
Belarus,BLR,1882,0.10333089,BLR,Belarus
Belarus,BLR,1883,0.116495326,BLR,Belarus
Belarus,BLR,1884,0.11715802,BLR,Belarus
Belarus,BLR,1885,0.12640236,BLR,Belarus
Belarus,BLR,1886,0.12841289,BLR,Belarus
Belarus,BLR,1887,0.13459551,BLR,Belarus
Belarus,BLR,1888,0.13906416,BLR,Belarus
Belarus,BLR,1889,0.14876114,BLR,Belarus
Belarus,BLR,1890,0.16687283,BLR,Belarus
Belarus,BLR,1891,0.18199313,BLR,Belarus
Belarus,BLR,1892,0.19081879,BLR,Belarus
Belarus,BLR,1893,0.22154295,BLR,Belarus
Belarus,BLR,1894,0.22350234,BLR,Belarus
Belarus,BLR,1895,0.25437826,BLR,Belarus
Belarus,BLR,1896,0.25650373,BLR,Belarus
Belarus,BLR,1897,0.2937629,BLR,Belarus
Belarus,BLR,1898,0.3263454,BLR,Belarus
Belarus,BLR,1899,0.37500262,BLR,Belarus
Belarus,BLR,1900,0.42078263,BLR,Belarus
Belarus,BLR,1901,0.42790207,BLR,Belarus
Belarus,BLR,1902,0.40937132,BLR,Belarus
Belarus,BLR,1903,0.39665082,BLR,Belarus
Belarus,BLR,1904,0.43712813,BLR,Belarus
Belarus,BLR,1905,0.38649648,BLR,Belarus
Belarus,BLR,1906,0.43667,BLR,Belarus
Belarus,BLR,1907,0.48447806,BLR,Belarus
Belarus,BLR,1908,0.48283416,BLR,Belarus
Belarus,BLR,1909,0.5048634,BLR,Belarus
Belarus,BLR,1910,0.49042982,BLR,Belarus
