country,country_code,year,co2_pc,country_code_iso3
North America,,1826,0.056906432,
North America,,1827,0.061460372,
North America,,1828,0.06642322,
North America,,1829,0.073394075,
North America,,1830,0.08362567,
North America,,1831,0.08897267,
North America,,1832,0.116362855,
North America,,1833,0.13301432,
North America,,1834,0.12491159,
North America,,1835,0.15617768,
North America,,1836,0.16763563,
North America,,1837,0.18413039,
North America,,1838,0.17098258,
North America,,1839,0.18355195,
North America,,1840,0.19095269,
North America,,1841,0.19766374,
North America,,1842,0.21507406,
North America,,1843,0.23570313,
North America,,1844,0.27600986,
North America,,1845,0.3244979,
North America,,1846,0.3600632,
North America,,1847,0.41689628,
North America,,1848,0.4534168,
North America,,1849,0.48056248,
North America,,1850,0.5092744,
North America,,1851,0.6188479,
North America,,1852,0.65726495,
North America,,1853,0.7222555,
North America,,1854,0.7750555,
North America,,1855,0.87044394,
North America,,1856,0.9001846,
North America,,1857,0.9005075,
North America,,1858,0.89170873,
North America,,1859,0.94741327,
North America,,1860,0.97010434,
North America,,1861,0.92081124,
North America,,1862,0.9435757,
North America,,1863,1.0660269,
North America,,1864,1.126579,
North America,,1865,1.11321,
North America,,1866,1.1056702,
North America,,1867,1.3354559,
North America,,1868,1.4658017,
North America,,1869,1.6312027,
North America,,1870,1.6921569,
North America,,1871,1.7429851,
North America,,1872,2.090394,
North America,,1873,2.2577796,
North America,,1874,2.1340368,
North America,,1875,2.1197355,
North America,,1876,2.0338266,
North America,,1877,2.2098958,
North America,,1878,2.1208503,
North America,,1879,2.5323753,
North America,,1880,2.8494492,
North America,,1881,2.9583144,
North America,,1882,3.255529,
North America,,1883,3.4484208,
North America,,1884,3.5743265,
North America,,1885,3.560077,
North America,,1886,3.6893032,
North America,,1887,3.8819208,
North America,,1888,4.640994,
North America,,1889,4.084477,
North America,,1890,4.7865477,
North America,,1891,5.0212116,
North America,,1892,5.200411,
North America,,1893,5.162151,
North America,,1894,4.760898,
North America,,1895,5.2560973,
North America,,1896,5.191457,
North America,,1897,5.3138833,
North America,,1898,5.6937814,
North America,,1899,6.436859,
North America,,1900,6.703664,
North America,,1901,7.191244,
North America,,1902,7.4938827,
North America,,1903,8.591813,
North America,,1904,8.378315,
North America,,1905,9.189057,
North America,,1906,9.482193,
North America,,1907,10.844588,
North America,,1908,9.380331,
North America,,1909,10.150135,
North America,,1910,10.91125,
North America,,1911,10.752785,
North America,,1912,11.33853,
North America,,1913,12.089126,
North America,,1914,10.872295,
North America,,1915,11.084629,
North America,,1916,12.221802,
North America,,1917,13.327446,
North America,,1918,13.76596,
North America,,1919,11.611304,
North America,,1920,13.619003,
North America,,1921,11.273651,
North America,,1922,11.090768,
North America,,1923,14.154896,
North America,,1924,12.486585,
North America,,1925,12.520027,
North America,,1926,13.276099,
North America,,1927,12.7687435,
North America,,1928,12.341001,
North America,,1929,13.013824,
North America,,1930,11.463742,
North America,,1931,9.612037,
North America,,1932,8.109149,
North America,,1933,8.583557,
North America,,1934,9.09275,
North America,,1935,9.345112,
North America,,1936,10.587172,
North America,,1937,11.00871,
North America,,1938,9.288044,
North America,,1939,10.104448,
North America,,1940,11.191834,
North America,,1941,12.014413,
North America,,1942,12.702232,
North America,,1943,12.911896,
North America,,1944,13.608128,
North America,,1945,12.901245,
North America,,1946,12.218642,
North America,,1947,13.183822,
North America,,1948,13.504565,
North America,,1949,11.205984,
North America,,1950,12.471012,
North America,,1951,12.680518,
North America,,1952,12.136213,
North America,,1953,12.190486,
North America,,1954,11.484831,
North America,,1955,12.297914,
North America,,1956,12.706548,
North America,,1957,12.3791065,
North America,,1958,11.826562,
North America,,1959,11.9476595,
North America,,1960,11.985103,
North America,,1961,11.72341,
North America,,1962,11.936488,
North America,,1963,12.172398,
North America,,1964,12.559172,
North America,,1965,12.837252,
North America,,1966,13.227015,
North America,,1967,13.563191,
North America,,1968,13.866941,
North America,,1969,14.318686,
North America,,1970,15.20661,
North America,,1971,15.109756,
North America,,1972,15.612672,
North America,,1973,16.058285,
North America,,1974,15.381584,
North America,,1975,14.657456,
North America,,1976,15.148983,
North America,,1977,15.340862,
North America,,1978,15.635167,
North America,,1979,15.583867,
North America,,1980,14.961503,
North America,,1981,14.250882,
North America,,1982,13.468686,
North America,,1983,13.266642,
North America,,1984,13.494519,
North America,,1985,13.391417,
North America,,1986,13.161354,
North America,,1987,13.578401,
North America,,1988,13.963881,
North America,,1989,14.00591,
North America,,1990,14.1804695,
North America,,1991,13.854948,
North America,,1992,13.927009,
North America,,1993,13.97754,
North America,,1994,14.049536,
North America,,1995,14.0109415,
North America,,1996,14.29215,
North America,,1997,14.366525,
North America,,1998,14.388422,
North America,,1999,14.406991,
North America,,2000,14.78584,
North America,,2001,14.3968,
North America,,2002,14.348756,
North America,,2003,14.405507,
North America,,2004,14.442656,
North America,,2005,14.367344,
North America,,2006,14.08284,
North America,,2007,14.120287,
North America,,2008,13.5402565,
North America,,2009,12.485616,
North America,,2010,12.715312,
North America,,2011,12.401896,
North America,,2012,11.919599,
North America,,2013,12.050421,
North America,,2014,12.008157,
North America,,2015,11.604535,
North America,,2016,11.248586,
North America,,2017,11.042576,
North America,,2018,11.245828,
North America,,2019,10.953225,
North America,,2020,9.761333,
North America,,2021,10.352162,
North America,,2022,10.390202,
North America,,2023,10.096913,
North America,,2024,9.990717,
North America (excl. USA),,1790,0.00034739554,
North America (excl. USA),,1800,0.00044021034,
North America (excl. USA),,1801,0.0004365604,
North America (excl. USA),,1802,0.00043085916,
North America (excl. USA),,1803,0.00042511767,
North America (excl. USA),,1804,0.00041933838,
North America (excl. USA),,1805,0.00041352306,
North America (excl. USA),,1806,0.0004076734,
North America (excl. USA),,1807,0.0004017911,
North America (excl. USA),,1808,0.0003958777,
North America (excl. USA),,1809,0.00038993426,
North America (excl. USA),,1810,0.00038343872,
North America (excl. USA),,1811,0.00037908007,
North America (excl. USA),,1812,0.00037400727,
North America (excl. USA),,1813,0.00036916597,
North America (excl. USA),,1814,0.0003643657,
North America (excl. USA),,1815,0.0003596065,
North America (excl. USA),,1816,0.00035488815,
North America (excl. USA),,1817,0.00035021073,
North America (excl. USA),,1818,0.00034557417,
North America (excl. USA),,1819,0.00034147457,
North America (excl. USA),,1820,0.00033710906,
North America (excl. USA),,1821,0.000334885,
North America (excl. USA),,1822,0.0003320269,
North America (excl. USA),,1823,0.00033010007,
North America (excl. USA),,1824,0.00032779816,
North America (excl. USA),,1825,0.00032542186,
North America (excl. USA),,1826,0.0003229706,
North America (excl. USA),,1827,0.00032044412,
North America (excl. USA),,1828,0.00031784188,
North America (excl. USA),,1829,0.00031499026,
North America (excl. USA),,1830,0.00031122504,
North America (excl. USA),,1831,0.00030862176,
North America (excl. USA),,1832,0.00030514816,
North America (excl. USA),,1833,0.00030128437,
North America (excl. USA),,1834,0.00029768984,
North America (excl. USA),,1835,0.00029427532,
North America (excl. USA),,1836,0.00029067774,
North America (excl. USA),,1837,0.00028709363,
North America (excl. USA),,1838,0.00028352323,
North America (excl. USA),,1839,0.00027989346,
North America (excl. USA),,1840,0.0002756482,
North America (excl. USA),,1841,0.00027233709,
North America (excl. USA),,1842,0.00026869032,
North America (excl. USA),,1843,0.00026467416,
North America (excl. USA),,1844,0.00026106604,
North America (excl. USA),,1845,0.00025729215,
North America (excl. USA),,1846,0.0017748054,
North America (excl. USA),,1847,0.0022483864,
North America (excl. USA),,1848,0.0027073552,
North America (excl. USA),,1849,0.003151228,
North America (excl. USA),,1850,0.003811564,
North America (excl. USA),,1851,0.004460409,
North America (excl. USA),,1852,0.0053171404,
North America (excl. USA),,1853,0.006368293,
North America (excl. USA),,1854,0.0076074493,
North America (excl. USA),,1855,0.009024422,
North America (excl. USA),,1856,0.033802636,
North America (excl. USA),,1857,0.033959124,
North America (excl. USA),,1858,0.035315514,
North America (excl. USA),,1859,0.036092587,
North America (excl. USA),,1860,0.037988853,
North America (excl. USA),,1861,0.05016006,
North America (excl. USA),,1862,0.06468801,
North America (excl. USA),,1863,0.05937133,
North America (excl. USA),,1864,0.078564994,
North America (excl. USA),,1865,0.086971514,
North America (excl. USA),,1866,0.09917393,
North America (excl. USA),,1867,0.11819089,
North America (excl. USA),,1868,0.08143981,
North America (excl. USA),,1869,0.07128008,
North America (excl. USA),,1870,0.09615447,
North America (excl. USA),,1871,0.12220106,
North America (excl. USA),,1872,0.12545173,
North America (excl. USA),,1873,0.11353102,
North America (excl. USA),,1874,0.113331005,
North America (excl. USA),,1875,0.12432302,
North America (excl. USA),,1876,0.11756166,
North America (excl. USA),,1877,0.12581456,
North America (excl. USA),,1878,0.12551717,
North America (excl. USA),,1879,0.13667138,
North America (excl. USA),,1880,0.26876456,
North America (excl. USA),,1881,0.28109565,
North America (excl. USA),,1882,0.32467857,
North America (excl. USA),,1883,0.35607794,
North America (excl. USA),,1884,0.40168473,
North America (excl. USA),,1885,0.38233835,
North America (excl. USA),,1886,0.40085992,
North America (excl. USA),,1887,0.45887578,
North America (excl. USA),,1888,0.5897579,
North America (excl. USA),,1889,0.5067314,
North America (excl. USA),,1890,0.5517305,
North America (excl. USA),,1891,0.6387711,
North America (excl. USA),,1892,0.6545152,
North America (excl. USA),,1893,0.6739292,
North America (excl. USA),,1894,0.64936054,
North America (excl. USA),,1895,0.6131775,
North America (excl. USA),,1896,0.6463563,
North America (excl. USA),,1897,0.6670347,
North America (excl. USA),,1898,0.7062727,
North America (excl. USA),,1899,0.85002786,
North America (excl. USA),,1900,0.8982621,
North America (excl. USA),,1901,1.0268722,
North America (excl. USA),,1902,1.086867,
North America (excl. USA),,1903,1.1848627,
North America (excl. USA),,1904,1.356794,
North America (excl. USA),,1905,1.4335392,
North America (excl. USA),,1906,1.4952472,
North America (excl. USA),,1907,1.8032937,
North America (excl. USA),,1908,1.7856909,
North America (excl. USA),,1909,1.7012511,
North America (excl. USA),,1910,1.8869182,
North America (excl. USA),,1911,2.255953,
North America (excl. USA),,1912,2.4493473,
North America (excl. USA),,1913,2.8616822,
North America (excl. USA),,1914,2.456844,
North America (excl. USA),,1915,2.3359993,
North America (excl. USA),,1916,2.8424406,
North America (excl. USA),,1917,3.3290486,
North America (excl. USA),,1918,3.5532331,
North America (excl. USA),,1919,3.3776984,
North America (excl. USA),,1920,4.550525,
North America (excl. USA),,1921,4.6994567,
North America (excl. USA),,1922,4.1955113,
North America (excl. USA),,1923,4.4206896,
North America (excl. USA),,1924,3.8410392,
North America (excl. USA),,1925,3.446124,
North America (excl. USA),,1926,3.3177083,
North America (excl. USA),,1927,3.1438231,
North America (excl. USA),,1928,2.9590802,
North America (excl. USA),,1929,2.9796948,
North America (excl. USA),,1930,2.7888155,
North America (excl. USA),,1931,2.2147214,
North America (excl. USA),,1932,2.03958,
North America (excl. USA),,1933,2.0372157,
North America (excl. USA),,1934,2.2798188,
North America (excl. USA),,1935,2.2813635,
North America (excl. USA),,1936,2.4282122,
North America (excl. USA),,1937,2.6344216,
North America (excl. USA),,1938,2.4365287,
North America (excl. USA),,1939,2.5664833,
North America (excl. USA),,1940,2.8162873,
North America (excl. USA),,1941,2.9493282,
North America (excl. USA),,1942,3.0297606,
North America (excl. USA),,1943,3.0796335,
North America (excl. USA),,1944,3.0666544,
North America (excl. USA),,1945,2.864601,
North America (excl. USA),,1946,2.9699075,
North America (excl. USA),,1947,3.0588179,
North America (excl. USA),,1948,3.2474566,
North America (excl. USA),,1949,2.943287,
North America (excl. USA),,1950,3.0868223,
North America (excl. USA),,1951,3.2886133,
North America (excl. USA),,1952,3.1327946,
North America (excl. USA),,1953,3.078972,
North America (excl. USA),,1954,3.132504,
North America (excl. USA),,1955,3.170471,
North America (excl. USA),,1956,3.4284701,
North America (excl. USA),,1957,3.3784747,
North America (excl. USA),,1958,3.3877559,
North America (excl. USA),,1959,3.3878534,
North America (excl. USA),,1960,3.4014041,
North America (excl. USA),,1961,3.3760755,
North America (excl. USA),,1962,3.4858415,
North America (excl. USA),,1963,3.3996062,
North America (excl. USA),,1964,3.7394874,
North America (excl. USA),,1965,3.792317,
North America (excl. USA),,1966,3.817627,
North America (excl. USA),,1967,4.070118,
North America (excl. USA),,1968,4.2198205,
North America (excl. USA),,1969,4.276094,
North America (excl. USA),,1970,4.6694975,
North America (excl. USA),,1971,4.789988,
North America (excl. USA),,1972,4.999927,
North America (excl. USA),,1973,5.071739,
North America (excl. USA),,1974,5.1009965,
North America (excl. USA),,1975,5.141382,
North America (excl. USA),,1976,5.3134146,
North America (excl. USA),,1977,5.311011,
North America (excl. USA),,1978,5.454,
North America (excl. USA),,1979,5.6912465,
North America (excl. USA),,1980,5.773885,
North America (excl. USA),,1981,5.636506,
North America (excl. USA),,1982,5.579068,
North America (excl. USA),,1983,5.1895843,
North America (excl. USA),,1984,5.2578926,
North America (excl. USA),,1985,5.245806,
North America (excl. USA),,1986,4.9837556,
North America (excl. USA),,1987,5.1644716,
North America (excl. USA),,1988,5.218707,
North America (excl. USA),,1989,5.303979,
North America (excl. USA),,1990,5.1122246,
North America (excl. USA),,1991,5.041779,
North America (excl. USA),,1992,5.039872,
North America (excl. USA),,1993,4.9887815,
North America (excl. USA),,1994,5.080477,
North America (excl. USA),,1995,4.9931455,
North America (excl. USA),,1996,5.0879493,
North America (excl. USA),,1997,5.2279997,
North America (excl. USA),,1998,5.287466,
North America (excl. USA),,1999,5.335055,
North America (excl. USA),,2000,5.455912,
North America (excl. USA),,2001,5.4462595,
North America (excl. USA),,2002,5.4341564,
North America (excl. USA),,2003,5.6006737,
North America (excl. USA),,2004,5.5006475,
North America (excl. USA),,2005,5.561203,
North America (excl. USA),,2006,5.573209,
North America (excl. USA),,2007,5.6250696,
North America (excl. USA),,2008,5.472011,
North America (excl. USA),,2009,5.1906486,
North America (excl. USA),,2010,5.1913176,
North America (excl. USA),,2011,5.2796664,
North America (excl. USA),,2012,5.280852,
North America (excl. USA),,2013,5.221093,
North America (excl. USA),,2014,5.110083,
North America (excl. USA),,2015,5.0590816,
North America (excl. USA),,2016,4.9405704,
North America (excl. USA),,2017,4.862854,
North America (excl. USA),,2018,4.8656673,
North America (excl. USA),,2019,4.86509,
North America (excl. USA),,2020,4.3538923,
North America (excl. USA),,2021,4.509515,
North America (excl. USA),,2022,4.5645666,
North America (excl. USA),,2023,4.5428267,
North America (excl. USA),,2024,4.4776444,
Oceania,,1750,0.0,
Oceania,,1760,0.0,
Oceania,,1770,0.0,
Oceania,,1780,0.0,
Oceania,,1790,0.0,
Oceania,,1800,0.0,
Oceania,,1801,0.0,
Oceania,,1802,0.0,
Oceania,,1803,0.0,
Oceania,,1804,0.0,
Oceania,,1805,0.00015933833,
Oceania,,1806,0.0004461631,
Oceania,,1807,0.00042435058,
Oceania,,1808,0.0005305537,
Oceania,,1809,0.00084793137,
Oceania,,1810,0.00082576927,
Oceania,,1811,0.0014794975,
Oceania,,1812,0.0014770633,
Oceania,,1813,0.0018952437,
Oceania,,1814,0.0023046676,
Oceania,,1815,0.001834278,
Oceania,,1816,0.001515951,
Oceania,,1817,0.0013553773,
Oceania,,1818,0.0012476186,
Oceania,,1819,0.0023331456,
Oceania,,1820,0.0039380146,
Oceania,,1821,0.0020656504,
Oceania,,1822,0.002578651,
Oceania,,1823,0.003091105,
Oceania,,1824,0.003088322,
Oceania,,1825,0.0018761529,
Oceania,,1826,0.0041537895,
Oceania,,1827,0.0038510903,
Oceania,,1828,0.0024680768,
Oceania,,1829,0.003925336,
Oceania,,1830,0.003633419,
Oceania,,1831,0.0009199888,
Oceania,,1832,0.0072489707,
Oceania,,1833,0.0068814037,
Oceania,,1834,0.008535616,
Oceania,,1835,0.012397378,
Oceania,,1836,0.0125861,
Oceania,,1837,0.015921783,
Oceania,,1838,0.01695348,
Oceania,,1839,0.020810999,
Oceania,,1840,0.0285632,
Oceania,,1841,0.033472385,
Oceania,,1842,0.03792042,
Oceania,,1843,0.023136506,
Oceania,,1844,0.021438023,
Oceania,,1845,0.020441193,
Oceania,,1846,0.035219725,
Oceania,,1847,0.036333516,
Oceania,,1848,0.03999662,
Oceania,,1849,0.04198542,
Oceania,,1850,0.05658072,
Oceania,,1851,0.05592793,
Oceania,,1852,0.054187104,
Oceania,,1853,0.07533889,
Oceania,,1854,0.087756604,
Oceania,,1855,0.09957047,
Oceania,,1856,0.13304174,
Oceania,,1857,0.14190914,
Oceania,,1858,0.14032105,
Oceania,,1859,0.19287787,
Oceania,,1860,0.22673167,
Oceania,,1861,0.20993423,
Oceania,,1862,0.28782222,
Oceania,,1863,0.25788823,
Oceania,,1864,0.31655836,
Oceania,,1865,0.33397898,
Oceania,,1866,0.4296602,
Oceania,,1867,0.40700552,
Oceania,,1868,0.49171588,
Oceania,,1869,0.4598899,
Oceania,,1870,0.42452982,
Oceania,,1871,0.43425167,
Oceania,,1872,0.483866,
Oceania,,1873,0.56044054,
Oceania,,1874,0.6057521,
Oceania,,1875,0.59927016,
Oceania,,1876,0.5922023,
Oceania,,1877,0.63846064,
Oceania,,1878,0.7699141,
Oceania,,1879,0.797371,
Oceania,,1880,0.76770675,
Oceania,,1881,0.90166235,
Oceania,,1882,1.0351987,
Oceania,,1883,1.1990659,
Oceania,,1884,1.2900813,
Oceania,,1885,1.3515136,
Oceania,,1886,1.3211308,
Oceania,,1887,1.3432807,
Oceania,,1888,1.4593703,
Oceania,,1889,1.5473624,
Oceania,,1890,1.3625517,
Oceania,,1891,1.6477367,
Oceania,,1892,1.5402519,
Oceania,,1893,1.394479,
Oceania,,1894,1.5269287,
Oceania,,1895,1.5494742,
Oceania,,1896,1.6291397,
Oceania,,1897,1.7568121,
Oceania,,1898,1.8639662,
Oceania,,1899,1.8949157,
Oceania,,1900,2.1297188,
Oceania,,1901,2.398582,
Oceania,,1902,2.4026918,
Oceania,,1903,2.363649,
Oceania,,1904,2.4231951,
Oceania,,1905,2.485356,
Oceania,,1906,2.8574042,
Oceania,,1907,3.027907,
Oceania,,1908,3.1917098,
Oceania,,1909,2.8318686,
Oceania,,1910,3.3242135,
Oceania,,1911,3.530919,
Oceania,,1912,3.774761,
Oceania,,1913,3.867985,
Oceania,,1914,4.2468805,
Oceania,,1915,3.8045247,
Oceania,,1916,3.4347842,
Oceania,,1917,3.5402331,
Oceania,,1918,3.757969,
Oceania,,1919,3.49445,
Oceania,,1920,3.8772013,
Oceania,,1921,3.510862,
Oceania,,1922,3.6104672,
Oceania,,1923,3.6792982,
Oceania,,1924,3.9433222,
Oceania,,1925,4.0621634,
Oceania,,1926,3.9878254,
Oceania,,1927,4.1629214,
Oceania,,1928,3.8592007,
Oceania,,1929,3.580529,
Oceania,,1930,3.3903053,
Oceania,,1931,2.920057,
Oceania,,1932,2.8755095,
Oceania,,1933,3.0296645,
Oceania,,1934,3.1927643,
Oceania,,1935,3.461274,
Oceania,,1936,3.6665754,
Oceania,,1937,3.8941302,
Oceania,,1938,3.8277617,
Oceania,,1939,4.2247157,
Oceania,,1940,3.9086487,
Oceania,,1941,4.277715,
Oceania,,1942,4.467558,
Oceania,,1943,4.332158,
Oceania,,1944,4.244469,
Oceania,,1945,4.005228,
Oceania,,1946,4.220124,
Oceania,,1947,4.3274937,
Oceania,,1948,4.4369144,
Oceania,,1949,4.443873,
Oceania,,1950,5.171454,
Oceania,,1951,5.4350247,
Oceania,,1952,5.5148296,
Oceania,,1953,5.3761744,
Oceania,,1954,5.664434,
Oceania,,1955,5.8655486,
Oceania,,1956,6.0261283,
Oceania,,1957,5.923712,
Oceania,,1958,5.923765,
Oceania,,1959,6.1259775,
Oceania,,1960,6.3629203,
Oceania,,1961,6.217038,
Oceania,,1962,6.277265,
Oceania,,1963,6.522281,
Oceania,,1964,6.9250956,
Oceania,,1965,7.397668,
Oceania,,1966,7.402915,
Oceania,,1967,7.611002,
Oceania,,1968,7.8409934,
Oceania,,1969,8.129324,
Oceania,,1970,8.582492,
Oceania,,1971,8.572884,
Oceania,,1972,8.547464,
Oceania,,1973,9.341156,
Oceania,,1974,9.045362,
Oceania,,1975,9.192577,
Oceania,,1976,8.951951,
Oceania,,1977,9.450781,
Oceania,,1978,9.620122,
Oceania,,1979,9.510916,
Oceania,,1980,9.976567,
Oceania,,1981,10.189852,
Oceania,,1982,10.260925,
Oceania,,1983,9.655535,
Oceania,,1984,9.977473,
Oceania,,1985,10.246546,
Oceania,,1986,10.115781,
Oceania,,1987,10.433877,
Oceania,,1988,10.558386,
Oceania,,1989,11.00992,
Oceania,,1990,11.629255,
Oceania,,1991,11.50567,
Oceania,,1992,11.582465,
Oceania,,1993,11.567867,
Oceania,,1994,11.579777,
Oceania,,1995,11.797896,
Oceania,,1996,11.901584,
Oceania,,1997,12.069698,
Oceania,,1998,12.331419,
Oceania,,1999,12.501396,
Oceania,,2000,12.555097,
Oceania,,2001,12.683039,
Oceania,,2002,12.653574,
Oceania,,2003,12.785553,
Oceania,,2004,12.931412,
Oceania,,2005,12.872375,
Oceania,,2006,12.836972,
Oceania,,2007,12.836743,
Oceania,,2008,12.72464,
Oceania,,2009,12.469608,
Oceania,,2010,12.212045,
Oceania,,2011,11.9738455,
Oceania,,2012,11.815823,
Oceania,,2013,11.422256,
Oceania,,2014,11.166204,
Oceania,,2015,11.188197,
Oceania,,2016,11.199582,
Oceania,,2017,11.119262,
Oceania,,2018,10.996687,
Oceania,,2019,10.84414,
Oceania,,2020,10.258111,
Oceania,,2021,9.912678,
Oceania,,2022,9.678767,
Oceania,,2023,9.562097,
Oceania,,2024,9.533471,
South America,,1844,0.0014039242,
South America,,1845,0.002053181,
South America,,1846,0.002550151,
South America,,1847,0.0030576747,
South America,,1848,0.0034128835,
South America,,1849,0.0061191246,
South America,,1850,0.0048894696,
South America,,1851,0.005662584,
South America,,1852,0.0091734305,
South America,,1853,0.005859478,
South America,,1854,0.0002685756,
South America,,1855,0.0074515436,
South America,,1856,0.027229564,
South America,,1857,0.04267045,
South America,,1858,0.046171896,
South America,,1859,0.036001474,
South America,,1860,0.04850115,
South America,,1861,0.044145875,
South America,,1862,0.040292315,
South America,,1863,0.043720767,
South America,,1864,0.053091038,
South America,,1865,0.0614143,
South America,,1866,0.0828002,
South America,,1867,0.0869269,
South America,,1868,0.09990708,
South America,,1869,0.0884349,
South America,,1870,0.08925572,
South America,,1871,0.093262084,
South America,,1872,0.122471064,
South America,,1873,0.1325245,
South America,,1874,0.14764744,
South America,,1875,0.12602736,
South America,,1876,0.12251304,
South America,,1877,0.112519205,
South America,,1878,0.10823685,
South America,,1879,0.110142805,
South America,,1880,0.12377966,
South America,,1881,0.13206337,
South America,,1882,0.13241042,
South America,,1883,0.1381004,
South America,,1884,0.15397647,
South America,,1885,0.15740004,
South America,,1886,0.14477074,
South America,,1887,0.16448963,
South America,,1888,0.19616435,
South America,,1889,0.22697216,
South America,,1890,0.18685704,
South America,,1891,0.19056651,
South America,,1892,0.19093779,
South America,,1893,0.1871768,
South America,,1894,0.22925468,
South America,,1895,0.22868921,
South America,,1896,0.24172585,
South America,,1897,0.22009735,
South America,,1898,0.23147582,
South America,,1899,0.23780607,
South America,,1900,0.21621478,
South America,,1901,0.22880019,
South America,,1902,0.23927331,
South America,,1903,0.23916085,
South America,,1904,0.2441603,
South America,,1905,0.27950913,
South America,,1906,0.3327609,
South America,,1907,0.37236306,
South America,,1908,0.3854601,
South America,,1909,0.37234485,
South America,,1910,0.409141,
South America,,1911,0.46478626,
South America,,1912,0.47052085,
South America,,1913,0.4845292,
South America,,1914,0.3947213,
South America,,1915,0.2812881,
South America,,1916,0.25774732,
South America,,1917,0.22582251,
South America,,1918,0.19718663,
South America,,1919,0.22625773,
South America,,1920,0.2625075,
South America,,1921,0.24539292,
South America,,1922,0.27437925,
South America,,1923,0.3052269,
South America,,1924,0.37482536,
South America,,1925,0.3898891,
South America,,1926,0.3971582,
South America,,1927,0.426782,
South America,,1928,0.43834385,
South America,,1929,0.47283188,
South America,,1930,0.3948104,
South America,,1931,0.3535584,
South America,,1932,0.39088354,
South America,,1933,0.4336828,
South America,,1934,0.4763104,
South America,,1935,0.5045812,
South America,,1936,0.48874187,
South America,,1937,0.60005814,
South America,,1938,0.54905653,
South America,,1939,0.5266004,
South America,,1940,0.56424356,
South America,,1941,0.5589522,
South America,,1942,0.51370543,
South America,,1943,0.50880134,
South America,,1944,0.54848903,
South America,,1945,0.54272,
South America,,1946,0.5582945,
South America,,1947,0.5954354,
South America,,1948,0.6482543,
South America,,1949,0.64339936,
South America,,1950,1.0041254,
South America,,1951,1.1316377,
South America,,1952,1.187007,
South America,,1953,1.1484048,
South America,,1954,1.2002786,
South America,,1955,1.3150389,
South America,,1956,1.3855476,
South America,,1957,1.4118793,
South America,,1958,1.2726239,
South America,,1959,1.3643128,
South America,,1960,1.3418474,
South America,,1961,1.3227601,
South America,,1962,1.3757195,
South America,,1963,1.3623447,
South America,,1964,1.3916494,
South America,,1965,1.4143811,
South America,,1966,1.4470665,
South America,,1967,1.4973593,
South America,,1968,1.5721273,
South America,,1969,1.6610438,
South America,,1970,1.7611747,
South America,,1971,1.7653229,
South America,,1972,1.8048741,
South America,,1973,1.9105396,
South America,,1974,1.9811608,
South America,,1975,1.9144534,
South America,,1976,1.9069666,
South America,,1977,1.9334581,
South America,,1978,2.0091493,
South America,,1979,2.10168,
South America,,1980,2.1135788,
South America,,1981,1.9914278,
South America,,1982,1.9528536,
South America,,1983,1.8912982,
South America,,1984,1.8726878,
South America,,1985,1.8725166,
South America,,1986,1.9369823,
South America,,1987,1.9974277,
South America,,1988,2.0397782,
South America,,1989,1.9993336,
South America,,1990,2.024764,
South America,,1991,2.0140781,
South America,,1992,2.0178697,
South America,,1993,2.0949047,
South America,,1994,2.0691943,
South America,,1995,2.141113,
South America,,1996,2.1994238,
South America,,1997,2.3062692,
South America,,1998,2.3424377,
South America,,1999,2.370899,
South America,,2000,2.3344057,
South America,,2001,2.2443588,
South America,,2002,2.2944076,
South America,,2003,2.2680585,
South America,,2004,2.3405006,
South America,,2005,2.3803587,
South America,,2006,2.427945,
South America,,2007,2.4943237,
South America,,2008,2.5829513,
South America,,2009,2.486204,
South America,,2010,2.7457771,
South America,,2011,2.7603357,
South America,,2012,2.8695872,
South America,,2013,3.0007956,
South America,,2014,3.0108438,
South America,,2015,2.8996654,
South America,,2016,2.7654984,
South America,,2017,2.7012587,
South America,,2018,2.5753226,
South America,,2019,2.5866785,
South America,,2020,2.3102164,
South America,,2021,2.5944958,
South America,,2022,2.5570683,
South America,,2023,2.5591495,
South America,,2024,2.5496047,
Upper-middle-income countries,,1830,1.1944218e-05,
Upper-middle-income countries,,1831,1.4269635e-05,
Upper-middle-income countries,,1832,9.481801e-06,
Upper-middle-income countries,,1833,1.18292e-05,
Upper-middle-income countries,,1850,7.1054434e-05,
Upper-middle-income countries,,1855,0.00022020716,
Upper-middle-income countries,,1856,0.0013724451,
Upper-middle-income countries,,1857,0.0015008695,
Upper-middle-income countries,,1858,0.0018179651,
Upper-middle-income countries,,1859,0.0018735541,
Upper-middle-income countries,,1860,0.0021402782,
Upper-middle-income countries,,1861,0.0025900505,
Upper-middle-income countries,,1862,0.0027692453,
Upper-middle-income countries,,1863,0.0025044107,
Upper-middle-income countries,,1864,0.0032275773,
Upper-middle-income countries,,1865,0.0037570898,
Upper-middle-income countries,,1866,0.005614352,
Upper-middle-income countries,,1867,0.0054997574,
Upper-middle-income countries,,1868,0.005739882,
Upper-middle-income countries,,1869,0.006225779,
Upper-middle-income countries,,1870,0.006578701,
Upper-middle-income countries,,1871,0.008036937,
Upper-middle-income countries,,1872,0.008675627,
Upper-middle-income countries,,1873,0.008731635,
Upper-middle-income countries,,1874,0.009159497,
Upper-middle-income countries,,1875,0.009584284,
Upper-middle-income countries,,1876,0.009942339,
Upper-middle-income countries,,1877,0.010393653,
Upper-middle-income countries,,1878,0.0121673895,
